100.0430000,100.0436667,100.0533333,100.0480000,100.0355000,100.0520000,100.0320000,100.0290000,100.0450000,100.0260000,100.0370000,100.0480000,100.0300000,100.0430000,100.0190000,100.0540000,100.0575000,100.0505000,100.0500000,100.0465000,100.0505000,100.0425000,100.0495000,100.0560000
100.0430000,100.0440000,100.0536667,100.0480000,100.0355000,100.0520000,100.0320000,100.0290000,100.0450000,100.0260000,100.0370000,100.0480000,100.0300000,100.0430000,100.0190000,100.0540000,100.0580000,100.0505000,100.0500000,100.0465000,100.0505000,100.0425000,100.0495000,100.0563333
100.0435000,100.0440000,100.0540000,100.0483333,100.0355000,100.0520000,100.0320000,100.0290000,100.0460000,100.0260000,100.0370000,100.0480000,100.0300000,100.0430000,100.0190000,100.0540000,100.0580000,100.0510000,100.0505000,100.0475000,100.0505000,100.0425000,100.0495000,100.0563333
100.0435000,100.0443333,100.0540000,100.0486667,100.0355000,100.0520000,100.0320000,100.0290000,100.0460000,100.0260000,100.0370000,100.0480000,100.0300000,100.0430000,100.0190000,100.0540000,100.0580000,100.0510000,100.0505000,100.0475000,100.0510000,100.0435000,100.0495000,100.0566667
100.0435000,100.0446667,100.0540000,100.0490000,100.0360000,100.0520000,100.0320000,100.0290000,100.0460000,100.0260000,100.0370000,100.0480000,100.0300000,100.0430000,100.0190000,100.0540000,100.0585000,100.0510000,100.0505000,100.0475000,100.0510000,100.0435000,100.0505000,100.0566667
100.0435000,100.0446667,100.0540000,100.0490000,100.0360000,100.0520000,100.0320000,100.0300000,100.0460000,100.0260000,100.0380000,100.0480000,100.0300000,100.0440000,100.0190000,100.0550000,100.0585000,100.0515000,100.0510000,100.0475000,100.0510000,100.0435000,100.0505000,100.0566667
100.0440000,100.0446667,100.0543333,100.0490000,100.0360000,100.0530000,100.0320000,100.0300000,100.0460000,100.0260000,100.0380000,100.0490000,100.0300000,100.0440000,100.0190000,100.0550000,100.0585000,100.0515000,100.0510000,100.0475000,100.0510000,100.0435000,100.0505000,100.0566667
100.0440000,100.0450000,100.0543333,100.0490000,100.0360000,100.0530000,100.0330000,100.0300000,100.0460000,100.0260000,100.0380000,100.0490000,100.0300000,100.0440000,100.0190000,100.0550000,100.0585000,100.0520000,100.0510000,100.0480000,100.0510000,100.0435000,100.0505000,100.0570000
100.0440000,100.0450000,100.0546667,100.0493333,100.0360000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0380000,100.0490000,100.0300000,100.0440000,100.0190000,100.0550000,100.0590000,100.0520000,100.0510000,100.0480000,100.0510000,100.0435000,100.0505000,100.0570000
100.0440000,100.0450000,100.0546667,100.0496667,100.0360000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0380000,100.0490000,100.0310000,100.0440000,100.0190000,100.0550000,100.0590000,100.0520000,100.0515000,100.0485000,100.0520000,100.0435000,100.0505000,100.0573333
100.0445000,100.0450000,100.0550000,100.0496667,100.0365000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0380000,100.0490000,100.0310000,100.0440000,100.0190000,100.0550000,100.0590000,100.0525000,100.0515000,100.0485000,100.0520000,100.0440000,100.0515000,100.0576667
100.0445000,100.0450000,100.0553333,100.0500000,100.0365000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0380000,100.0490000,100.0310000,100.0440000,100.0190000,100.0550000,100.0595000,100.0525000,100.0520000,100.0485000,100.0520000,100.0440000,100.0515000,100.0576667
100.0445000,100.0453333,100.0553333,100.0500000,100.0365000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0380000,100.0490000,100.0310000,100.0450000,100.0190000,100.0560000,100.0595000,100.0530000,100.0520000,100.0485000,100.0520000,100.0445000,100.0515000,100.0576667
100.0445000,100.0460000,100.0553333,100.0503333,100.0365000,100.0530000,100.0330000,100.0300000,100.0470000,100.0270000,100.0390000,100.0490000,100.0310000,100.0450000,100.0190000,100.0560000,100.0600000,100.0530000,100.0520000,100.0490000,100.0520000,100.0445000,100.0515000,100.0576667
100.0450000,100.0460000,100.0553333,100.0503333,100.0365000,100.0530000,100.0330000,100.0300000,100.0480000,100.0270000,100.0390000,100.0490000,100.0310000,100.0450000,100.0190000,100.0560000,100.0600000,100.0530000,100.0520000,100.0490000,100.0520000,100.0445000,100.0515000,100.0576667
100.0450000,100.0460000,100.0560000,100.0503333,100.0365000,100.0530000,100.0330000,100.0300000,100.0480000,100.0270000,100.0390000,100.0490000,100.0310000,100.0450000,100.0190000,100.0560000,100.0600000,100.0530000,100.0520000,100.0490000,100.0530000,100.0445000,100.0515000,100.0576667
100.0450000,100.0460000,100.0560000,100.0506667,100.0370000,100.0530000,100.0330000,100.0300000,100.0480000,100.0270000,100.0390000,100.0500000,100.0310000,100.0450000,100.0190000,100.0560000,100.0600000,100.0530000,100.0525000,100.0495000,100.0530000,100.0445000,100.0520000,100.0580000
100.0450000,100.0460000,100.0560000,100.0510000,100.0370000,100.0530000,100.0330000,100.0300000,100.0480000,100.0270000,100.0390000,100.0500000,100.0310000,100.0450000,100.0190000,100.0560000,100.0605000,100.0540000,100.0530000,100.0495000,100.0530000,100.0450000,100.0520000,100.0580000
100.0450000,100.0460000,100.0563333,100.0513333,100.0370000,100.0540000,100.0330000,100.0310000,100.0480000,100.0270000,100.0390000,100.0500000,100.0310000,100.0450000,100.0190000,100.0560000,100.0605000,100.0540000,100.0530000,100.0495000,100.0530000,100.0450000,100.0520000,100.0583333
100.0455000,100.0463333,100.0563333,100.0513333,100.0370000,100.0540000,100.0340000,100.0310000,100.0480000,100.0270000,100.0390000,100.0500000,100.0310000,100.0450000,100.0190000,100.0570000,100.0605000,100.0540000,100.0530000,100.0500000,100.0530000,100.0450000,100.0520000,100.0586667
100.0455000,100.0463333,100.0566667,100.0513333,100.0375000,100.0540000,100.0340000,100.0310000,100.0490000,100.0270000,100.0390000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0610000,100.0540000,100.0530000,100.0500000,100.0530000,100.0455000,100.0525000,100.0586667
100.0455000,100.0466667,100.0570000,100.0513333,100.0370000,100.0540000,100.0340000,100.0310000,100.0490000,100.0270000,100.0400000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0610000,100.0540000,100.0530000,100.0500000,100.0530000,100.0455000,100.0525000,100.0586667
100.0455000,100.0470000,100.0570000,100.0513333,100.0375000,100.0540000,100.0340000,100.0310000,100.0490000,100.0280000,100.0400000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0610000,100.0545000,100.0530000,100.0500000,100.0535000,100.0455000,100.0530000,100.0590000
100.0460000,100.0470000,100.0570000,100.0516667,100.0380000,100.0540000,100.0340000,100.0310000,100.0490000,100.0280000,100.0400000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0615000,100.0545000,100.0540000,100.0505000,100.0535000,100.0455000,100.0530000,100.0590000
100.0460000,100.0470000,100.0570000,100.0523333,100.0380000,100.0540000,100.0340000,100.0310000,100.0490000,100.0280000,100.0400000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0615000,100.0550000,100.0540000,100.0510000,100.0540000,100.0460000,100.0530000,100.0590000
100.0460000,100.0473333,100.0573333,100.0523333,100.0380000,100.0550000,100.0340000,100.0310000,100.0490000,100.0280000,100.0400000,100.0500000,100.0320000,100.0460000,100.0200000,100.0570000,100.0615000,100.0550000,100.0540000,100.0510000,100.0540000,100.0460000,100.0530000,100.0593333
100.0460000,100.0473333,100.0576667,100.0523333,100.0380000,100.0550000,100.0340000,100.0310000,100.0490000,100.0280000,100.0400000,100.0510000,100.0320000,100.0460000,100.0200000,100.0580000,100.0615000,100.0550000,100.0540000,100.0510000,100.0540000,100.0460000,100.0530000,100.0593333
100.0465000,100.0473333,100.0580000,100.0523333,100.0380000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0400000,100.0510000,100.0320000,100.0460000,100.0200000,100.0580000,100.0620000,100.0550000,100.0540000,100.0510000,100.0540000,100.0460000,100.0535000,100.0596667
100.0465000,100.0473333,100.0580000,100.0523333,100.0380000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0400000,100.0510000,100.0320000,100.0470000,100.0200000,100.0580000,100.0620000,100.0555000,100.0540000,100.0510000,100.0545000,100.0465000,100.0530000,100.0596667
100.0465000,100.0476667,100.0580000,100.0523333,100.0385000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0410000,100.0510000,100.0320000,100.0470000,100.0200000,100.0580000,100.0625000,100.0555000,100.0545000,100.0515000,100.0545000,100.0465000,100.0535000,100.0600000
100.0465000,100.0476667,100.0586667,100.0530000,100.0385000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0410000,100.0510000,100.0320000,100.0470000,100.0200000,100.0580000,100.0625000,100.0555000,100.0550000,100.0515000,100.0545000,100.0465000,100.0535000,100.0600000
100.0470000,100.0483333,100.0586667,100.0530000,100.0385000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0410000,100.0510000,100.0320000,100.0470000,100.0200000,100.0580000,100.0625000,100.0560000,100.0550000,100.0520000,100.0550000,100.0465000,100.0535000,100.0600000
100.0470000,100.0483333,100.0586667,100.0533333,100.0385000,100.0550000,100.0340000,100.0320000,100.0500000,100.0280000,100.0410000,100.0510000,100.0330000,100.0470000,100.0200000,100.0590000,100.0625000,100.0565000,100.0550000,100.0520000,100.0550000,100.0470000,100.0540000,100.0603333
100.0470000,100.0483333,100.0586667,100.0533333,100.0385000,100.0550000,100.0350000,100.0320000,100.0500000,100.0280000,100.0410000,100.0510000,100.0330000,100.0470000,100.0200000,100.0590000,100.0630000,100.0565000,100.0550000,100.0520000,100.0555000,100.0470000,100.0540000,100.0603333
100.0470000,100.0483333,100.0586667,100.0533333,100.0385000,100.0550000,100.0350000,100.0320000,100.0510000,100.0290000,100.0410000,100.0510000,100.0330000,100.0480000,100.0200000,100.0590000,100.0630000,100.0565000,100.0555000,100.0520000,100.0555000,100.0470000,100.0540000,100.0603333
100.0475000,100.0483333,100.0593333,100.0533333,100.0385000,100.0560000,100.0350000,100.0320000,100.0510000,100.0290000,100.0410000,100.0520000,100.0330000,100.0480000,100.0200000,100.0590000,100.0635000,100.0565000,100.0555000,100.0525000,100.0555000,100.0470000,100.0540000,100.0606667
100.0475000,100.0483333,100.0596667,100.0533333,100.0390000,100.0560000,100.0350000,100.0320000,100.0510000,100.0290000,100.0420000,100.0520000,100.0330000,100.0480000,100.0210000,100.0590000,100.0635000,100.0565000,100.0560000,100.0525000,100.0555000,100.0475000,100.0550000,100.0610000
100.0475000,100.0486667,100.0596667,100.0536667,100.0390000,100.0560000,100.0350000,100.0320000,100.0510000,100.0290000,100.0420000,100.0520000,100.0330000,100.0480000,100.0210000,100.0590000,100.0635000,100.0565000,100.0560000,100.0525000,100.0565000,100.0475000,100.0550000,100.0610000
100.0475000,100.0486667,100.0596667,100.0540000,100.0390000,100.0560000,100.0350000,100.0320000,100.0510000,100.0290000,100.0420000,100.0520000,100.0330000,100.0480000,100.0210000,100.0590000,100.0635000,100.0575000,100.0560000,100.0525000,100.0565000,100.0475000,100.0550000,100.0610000
100.0480000,100.0493333,100.0596667,100.0543333,100.0390000,100.0560000,100.0350000,100.0320000,100.0510000,100.0290000,100.0420000,100.0520000,100.0330000,100.0480000,100.0210000,100.0600000,100.0640000,100.0575000,100.0565000,100.0530000,100.0565000,100.0480000,100.0550000,100.0613333
100.0480000,100.0493333,100.0596667,100.0543333,100.0390000,100.0560000,100.0350000,100.0330000,100.0520000,100.0290000,100.0420000,100.0520000,100.0330000,100.0480000,100.0210000,100.0600000,100.0640000,100.0575000,100.0565000,100.0530000,100.0565000,100.0480000,100.0550000,100.0613333
100.0480000,100.0493333,100.0600000,100.0543333,100.0390000,100.0560000,100.0350000,100.0330000,100.0520000,100.0290000,100.0420000,100.0520000,100.0330000,100.0490000,100.0210000,100.0600000,100.0640000,100.0575000,100.0565000,100.0535000,100.0565000,100.0480000,100.0555000,100.0613333
100.0485000,100.0493333,100.0603333,100.0543333,100.0390000,100.0560000,100.0350000,100.0330000,100.0520000,100.0290000,100.0420000,100.0520000,100.0330000,100.0490000,100.0210000,100.0600000,100.0645000,100.0575000,100.0565000,100.0535000,100.0565000,100.0480000,100.0560000,100.0613333
100.0485000,100.0493333,100.0606667,100.0543333,100.0395000,100.0570000,100.0350000,100.0330000,100.0520000,100.0290000,100.0420000,100.0520000,100.0340000,100.0490000,100.0210000,100.0600000,100.0645000,100.0580000,100.0570000,100.0535000,100.0565000,100.0480000,100.0560000,100.0620000
100.0485000,100.0493333,100.0606667,100.0550000,100.0395000,100.0570000,100.0350000,100.0330000,100.0520000,100.0290000,100.0430000,100.0530000,100.0340000,100.0490000,100.0210000,100.0600000,100.0645000,100.0580000,100.0570000,100.0535000,100.0565000,100.0480000,100.0560000,100.0620000
100.0485000,100.0496667,100.0606667,100.0550000,100.0395000,100.0570000,100.0350000,100.0330000,100.0520000,100.0300000,100.0430000,100.0530000,100.0340000,100.0490000,100.0210000,100.0600000,100.0645000,100.0580000,100.0575000,100.0535000,100.0570000,100.0485000,100.0560000,100.0623333
100.0485000,100.0503333,100.0610000,100.0553333,100.0395000,100.0570000,100.0350000,100.0330000,100.0520000,100.0300000,100.0430000,100.0530000,100.0340000,100.0490000,100.0210000,100.0610000,100.0645000,100.0585000,100.0575000,100.0545000,100.0575000,100.0490000,100.0560000,100.0623333
100.0490000,100.0503333,100.0610000,100.0553333,100.0395000,100.0570000,100.0350000,100.0330000,100.0530000,100.0300000,100.0430000,100.0530000,100.0340000,100.0490000,100.0220000,100.0610000,100.0645000,100.0585000,100.0575000,100.0545000,100.0575000,100.0490000,100.0560000,100.0623333
100.0490000,100.0503333,100.0613333,100.0553333,100.0395000,100.0570000,100.0350000,100.0330000,100.0530000,100.0300000,100.0430000,100.0530000,100.0340000,100.0490000,100.0220000,100.0610000,100.0655000,100.0585000,100.0575000,100.0545000,100.0575000,100.0490000,100.0560000,100.0623333
100.0490000,100.0503333,100.0613333,100.0553333,100.0395000,100.0570000,100.0350000,100.0330000,100.0530000,100.0300000,100.0430000,100.0530000,100.0340000,100.0500000,100.0220000,100.0610000,100.0655000,100.0590000,100.0575000,100.0545000,100.0575000,100.0490000,100.0565000,100.0626667
100.0495000,100.0503333,100.0616667,100.0553333,100.0400000,100.0570000,100.0350000,100.0330000,100.0530000,100.0300000,100.0430000,100.0530000,100.0340000,100.0500000,100.0220000,100.0610000,100.0655000,100.0590000,100.0580000,100.0545000,100.0575000,100.0490000,100.0570000,100.0626667
100.0495000,100.0503333,100.0620000,100.0556667,100.0400000,100.0570000,100.0350000,100.0330000,100.0530000,100.0300000,100.0430000,100.0530000,100.0340000,100.0500000,100.0220000,100.0610000,100.0655000,100.0590000,100.0585000,100.0545000,100.0580000,100.0490000,100.0570000,100.0630000
100.0495000,100.0506667,100.0620000,100.0560000,100.0400000,100.0580000,100.0360000,100.0340000,100.0530000,100.0300000,100.0440000,100.0530000,100.0340000,100.0500000,100.0220000,100.0620000,100.0655000,100.0590000,100.0585000,100.0550000,100.0580000,100.0495000,100.0570000,100.0633333
100.0495000,100.0506667,100.0623333,100.0563333,100.0400000,100.0580000,100.0360000,100.0340000,100.0530000,100.0300000,100.0440000,100.0540000,100.0340000,100.0500000,100.0220000,100.0620000,100.0655000,100.0590000,100.0585000,100.0555000,100.0585000,100.0495000,100.0570000,100.0633333
100.0495000,100.0510000,100.0623333,100.0563333,100.0400000,100.0580000,100.0360000,100.0340000,100.0540000,100.0300000,100.0440000,100.0540000,100.0350000,100.0500000,100.0220000,100.0620000,100.0655000,100.0600000,100.0585000,100.0555000,100.0585000,100.0500000,100.0570000,100.0633333
100.0500000,100.0510000,100.0623333,100.0563333,100.0400000,100.0580000,100.0360000,100.0340000,100.0540000,100.0300000,100.0440000,100.0540000,100.0350000,100.0500000,100.0220000,100.0620000,100.0665000,100.0600000,100.0585000,100.0555000,100.0585000,100.0500000,100.0575000,100.0636667
100.0500000,100.0513333,100.0626667,100.0563333,100.0400000,100.0580000,100.0360000,100.0340000,100.0540000,100.0300000,100.0440000,100.0540000,100.0350000,100.0510000,100.0230000,100.0620000,100.0665000,100.0600000,100.0585000,100.0560000,100.0590000,100.0500000,100.0580000,100.0636667
100.0500000,100.0513333,100.0630000,100.0566667,100.0405000,100.0580000,100.0360000,100.0340000,100.0540000,100.0310000,100.0440000,100.0540000,100.0350000,100.0510000,100.0230000,100.0620000,100.0665000,100.0600000,100.0595000,100.0560000,100.0590000,100.0500000,100.0580000,100.0636667
100.0505000,100.0516667,100.0630000,100.0570000,100.0410000,100.0580000,100.0360000,100.0340000,100.0540000,100.0310000,100.0440000,100.0540000,100.0350000,100.0510000,100.0230000,100.0620000,100.0665000,100.0605000,100.0595000,100.0560000,100.0590000,100.0500000,100.0580000,100.0643333
100.0505000,100.0516667,100.0633333,100.0570000,100.0410000,100.0590000,100.0360000,100.0340000,100.0540000,100.0310000,100.0440000,100.0540000,100.0350000,100.0510000,100.0230000,100.0630000,100.0665000,100.0605000,100.0595000,100.0560000,100.0590000,100.0505000,100.0580000,100.0643333
